
8, 6, 0.008454412524939496
8, 7, 0.0033349585542118377
16, 1, 0.3173453080761914
16, 2, 0.14347373826899337
16, 3, 0.07446993443213194
16, 4, 0.028250850053711567
16, 5, 0.012973484548186124
16, 6, 0.005602417314245115
16, 7, 0.0023968048019172112
16, 8, 0.0011397878290372847
16, 9, 0.00037730300328463776
16, 10, 0.00014727749563927587
4, 1, 0.44395095187530853
4, 2, 0.19966367495997606
4, 3, 0.10582927023587065
19, 1, 0.48101658112344625
19, 2, 0.23349505540553353
19, 3, 0.12833897135453548
19, 4, 0.05228308255095802
19, 5, 0.021360663319872953
19, 6, 0.008735103736042055
19, 7, 0.003769598751367757
19, 8, 0.001855036031827378
19, 9, 0.0005879147310332045
19, 10, 0.0002354046760894669
4, 1, 0.6636849055844374
4, 2, 0.3061226223699854
4, 3, 0.15547990116921703
17, 1, 0.7423441798442707
17, 2, 0.32148604121467417
17, 3, 0.1732246752201556
17, 4, 0.06940798942100203
17, 5, 0.03105266950629372
17, 6, 0.013133876580799177
17, 7, 0.006078194818602046
17, 8, 0.0027559850401233004
17, 9, 0.0009048637416044518
17, 10, 0.0003970118435276297
17, 1, 0.7312331190055933
17, 2, 0.34215140851935066
17, 3, 0.17004182503952833
17, 4, 0.06790888752122497
17, 5, 0.027454944956682232
17, 6, 0.01104524216374768
17, 7, 0.004879340081141551
17, 8, 0.002145511113720295
17, 9, 0.0007584064497953107
17, 10, 0.0003544588848789448
10, 1, 0.48221457989878463
10, 2, 0.24539499997470932
10, 3, 0.12563082945846718
10, 4, 0.04970871947610222
10, 5, 0.02344680142891199
10, 6, 0.009426288343052786
10, 7, 0.004121644246941402
10, 8, 0.0019504898306085888
10, 9, 0.0006997287063682939
12, 1, 0.39085771826069804
12, 2, 0.17363617037873302
12, 3, 0.09430899716585218
12, 4, 0.0353694893067308
12, 5, 0.014867294389615647
12, 6, 0.006465603728005356
12, 7, 0.002952794425910134
12, 8, 0.0013855715744951875
12, 9, 0.00044446965967628714
12, 10, 0.00018128869741288243
2, 1, 0.5968477612737776
4, 1, 0.36469683441686573
4, 2, 0.16669884301364055
4, 3, 0.08272448213176611
6, 1, 0.7129375166269832
6, 2, 0.31604756806758333
6, 3, 0.17614066931496777
6, 4, 0.06257652691920962
6, 5, 0.027218166595895207
27, 1, 0.3415303429550905
27, 2, 0.1736693979663668
27, 3, 0.0918573615974645
27, 4, 0.03389086648821701
27, 5, 0.015984131488614745
27, 6, 0.0062612314300603735
27, 7, 0.0027666432309534595
27, 8, 0.0013364078302673286
27, 9, 0.0004329267539912113
27, 10, 0.0001919564872792824
18, 1, 0.3784132521379436
18, 2, 0.17925067271946274
18, 3, 0.09115878477630086
18, 4, 0.03431660453847037
18, 5, 0.015020685614901814
18, 6, 0.006656466083603811
18, 7, 0.0031022399935255315
18, 8, 0.001440871872345831
18, 9, 0.0005448751325114061
18, 10, 0.0002319089121743369
5, 1, 0.5389524142108314
5, 2, 0.2683158297426538
5, 3, 0.13751041231573166
5, 4, 0.05082464621193722
3, 1, 0.7744188802202671
3, 2, 0.3579753182541878
11, 1, 0.7232861727135587
11, 2, 0.3433784428698162
11, 3, 0.18696071922857044
11, 4, 0.06852602711817074
11, 5, 0.027890950247594692
11, 6, 0.011054906259328512
11, 7, 0.004717856989205477
11, 8, 0.0020512563163484245
11, 9, 0.0007621739989823219
11, 10, 0.00032065384375951664
10, 1, 0.5084645926818927
10, 2, 0.2532701317771041
10, 3, 0.13598787439800616
10, 4, 0.049409857502696906
10, 5, 0.021880832554262628
10, 6, 0.009189052881406461
10, 7, 0.004187168118163272
10, 8, 0.0017399031355426516
10, 9, 0.000692706081660625
3, 1, 0.3911874568065481
3, 2, 0.18100619914490876
2, 1, 0.32043463259783644
4, 1, 0.6784955970073326
4, 2, 0.31298082078983425
4, 3, 0.1557745178190891
4, 1, 0.6313417097755739
4, 2, 0.28778688293936155
4, 3, 0.14648122820056997
2, 1, 0.2861973382937965
8, 1, 0.7236215864480187
8, 2, 0.33333866423289776
8, 3, 0.17840388770428484
8, 4, 0.06920331834495153
8, 5, 0.0306217788843525
8, 6, 0.012481251257739766
8, 7, 0.005159400079624914
6, 1, 0.5735835357130731
6, 2, 0.26556184407589545
6, 3, 0.13870064813022107
6, 4, 0.04908297603262321
6, 5, 0.020897924991256586
15, 1, 0.7124729214641994
15, 2, 0.35218946342504337
15, 3, 0.19051843554720527
15, 4, 0.08021823121960117
15, 5, 0.03693671042992216
15, 6, 0.015066196016409546
15, 7, 0.006418347685058118
15, 8, 0.002936405807563533
15, 9, 0.0010299374026062906
15, 10, 0.00045017875238098594
9, 1, 0.3861510631389404
9, 2, 0.1772118547551095
9, 3, 0.09351834831718886
9, 4, 0.037874958607091315
9, 5, 0.018244263250079325
9, 6, 0.0077062939822679375
9, 7, 0.0033197349710598558
9, 8, 0.0014064992070351486
2, 1, 0.6319575185436962
5, 1, 0.2579083811051894
5, 2, 0.11430289848425203
5, 3, 0.06189505180549375
5, 4, 0.022243110439342448
2, 1, 0.3120749576739389
7, 1, 0.3469258944069797
7, 2, 0.1733140511055806
7, 3, 0.09460029066357006
7, 4, 0.03538695372817348
7, 5, 0.014918668639591367
7, 6, 0.006670563049127635
2, 1, 0.2994007730275315
2, 1, 0.4376187113241243
7, 1, 0.6797958921711854
7, 2, 0.32541403667339713
7, 3, 0.16809221962891344
7, 4, 0.06646747962961493
7, 5, 0.029276267535177675
7, 6, 0.01347808351633024
5, 1, 0.5055838906714526
5, 2, 0.22632669702992758
5, 3, 0.11393372921307614
5, 4, 0.043760911632063616
9, 1, 0.34290954015177255
9, 2, 0.16564425349857637
9, 3, 0.09079896049324891
9, 4, 0.03311604946614272
9, 5, 0.015041720061200992
9, 6, 0.006504713491446068
9, 7, 0.002997281106769914
9, 8, 0.0013306156093103366
3, 1, 0.3882866684188156
3, 2, 0.18351859447999969
9, 1, 0.74447170300207
9, 2, 0.3365489098920004
9, 3, 0.18573309441757102
9, 4, 0.07249088193799423
9, 5, 0.03518441095091055
9, 6, 0.014978306063578768
9, 7, 0.006938560234889942
9, 8, 0.002933114289815978
2, 1, 0.29841817667249115
12, 1, 0.35418188717778215
12, 2, 0.16417729496246364
12, 3, 0.09353993103245466
12, 4, 0.034210202039320965
12, 5, 0.01594435940231023
12, 6, 0.006627077196652259
12, 7, 0.0028500419824948635
12, 8, 0.0013723134409898913
12, 9, 0.00042493959473381807
12, 10, 0.0001790628474836726
5, 1, 0.2990472297993715
5, 2, 0.1287388582977399
5, 3, 0.06949807129191957
5, 4, 0.026465680977107702
2, 1, 0.8151667676249273
9, 1, 0.7439108570926196
9, 2, 0.3281764221463235
9, 3, 0.1674592312462354
9, 4, 0.07112133631519942
9, 5, 0.03273113473426446
9, 6, 0.014030483983712734
9, 7, 0.0061489273965611825
9, 8, 0.002706097436787031
2, 1, 0.36541988387384866
6, 1, 0.5182722947995019
6, 2, 0.24061734150470715
6, 3, 0.1228602214800796
6, 4, 0.048352140252188716
6, 5, 0.019426709198566004
5, 1, 0.5797829865365595
5, 2, 0.27722494679713544
5, 3, 0.13397926104880742
5, 4, 0.05057384449579524
4, 1, 0.5154877903896196
4, 2, 0.252378847098372
4, 3, 0.12677003492467787
8, 1, 0.3990293426981348
8, 2, 0.18359455648073034
8, 3, 0.09904895753814168
8, 4, 0.041211127591228525
8, 5, 0.018161825888634138
8, 6, 0.007953836055163279
8, 7, 0.0034300747482868205
11, 1, 0.5285122737218538
11, 2, 0.24870961810420916
11, 3, 0.1312872383903763
11, 4, 0.04825715175675814
11, 5, 0.021167252755719953
11, 6, 0.008174089962195262
11, 7, 0.0038035491722230616
11, 8, 0.00170162217979349
11, 9, 0.0005851176739681657
11, 10, 0.00024447318046298574
2, 1, 0.3992060827391108
7, 1, 0.5045113196434678
7, 2, 0.22963659771791692
7, 3, 0.12373497997732089
7, 4, 0.05124727525882804
7, 5, 0.021524300039522597
7, 6, 0.009233892172992838
5, 1, 0.41109044907644726
5, 2, 0.19806859229445214
5, 3, 0.10133036811907116
5, 4, 0.04112411306219674
24, 1, 0.6749163696040292
24, 2, 0.3204077160961543
24, 3, 0.17734179158056979
24, 4, 0.06745309008919767
24, 5, 0.028421454863422124
24, 6, 0.011743850773948022
24, 7, 0.004884124259245758
24, 8, 0.002210230984868049
24, 9, 0.0007338553614476542
24, 10, 0.0003112611411622733
2, 1, 0.2996166695171499
4, 1, 0.48409329618378444
4, 2, 0.23340470809029723
4, 3, 0.11513819951908275
7, 1, 0.6209177358416004
7, 2, 0.2856686416919376
7, 3, 0.13812534776075291
7, 4, 0.05614082296104209
7, 5, 0.02458138682136478
7, 6, 0.010607420276306524
5, 1, 0.41172790818880683
5, 2, 0.17660732073379767
5, 3, 0.08945117540006686
5, 4, 0.03583776326343309
2, 1, 0.7450282157185693
3, 1, 0.5374164155563272
3, 2, 0.24906659460885794
10, 1, 0.46091601205669674
10, 2, 0.20399684759034348
10, 3, 0.1079762368066291
10, 4, 0.0432573187598128
10, 5, 0.01913017728974674
10, 6, 0.00795437716470321
10, 7, 0.003447821152915797
10, 8, 0.0016033743009340735
10, 9, 0.0006157267960759931
12, 1, 0.6604546621881403
12, 2, 0.2839225098216966
12, 3, 0.15465764974021168
12, 4, 0.0643738624742308
12, 5, 0.03126123819395801
12, 6, 0.013279238378040884
12, 7, 0.006307881872263367
12, 8, 0.002914531990594618
12, 9, 0.0010044810328557869
12, 10, 0.0004024326918973803
3, 1, 0.4264468868248434
3, 2, 0.18268799736425617
2, 1, 0.2751853968025345
14, 1, 0.370405936910526
14, 2, 0.17445301470108096
14, 3, 0.09438985608099079
14, 4, 0.037578378636348574
14, 5, 0.016803473552665607
14, 6, 0.007672086646109698
14, 7, 0.0037064210149164735
14, 8, 0.0015701697209652469
14, 9, 0.0005492111510331667
14, 10, 0.0002397260623906874
2, 1, 0.35093987340261246
2, 1, 0.6564560024141793
4, 1, 0.6170805674405848
4, 2, 0.2853996642941814
4, 3, 0.15560203827859334
3, 1, 0.6191341264529309
3, 2, 0.25680402486445636
5, 1, 0.7712498561038865
5, 2, 0.3672413690496893
5, 3, 0.20032053875661565
5, 4, 0.07424819852772273
4, 1, 0.35652537161293407
4, 2, 0.16585607355589557
4, 3, 0.08301809288418438
3, 1, 0.33864439623581555
3, 2, 0.1338868869915973
13, 1, 0.405070135349039
13, 2, 0.17250313672481904
13, 3, 0.09097577738809938
13, 4, 0.037467910453588396
13, 5, 0.017192006053810566
13, 6, 0.007848426808931346
13, 7, 0.003881531902544212
13, 8, 0.0016099055421027013
13, 9, 0.0006085712465373586
13, 10, 0.00024118951110409015
6, 1, 0.43998885296989265
6, 2, 0.19826046931413152
6, 3, 0.10491475373367594
6, 4, 0.04223364570014316
6, 5, 0.018707471387665542
3, 1, 0.3635562453071775
3, 2, 0.14959728275608253
12, 1, 0.6658523925928658
12, 2, 0.32170327521032166
12, 3, 0.16545411058128534
12, 4, 0.06738693254231248
12, 5, 0.029403703415262314
12, 6, 0.012340240131197461
12, 7, 0.005238698620132765
12, 8, 0.0023258416051818343
12, 9, 0.0007714336659545098
12, 10, 0.00032393477953972986
11, 1, 0.7179020793414153
11, 2, 0.3344217786210693
11, 3, 0.1786792954181293
11, 4, 0.06691039175294934
11, 5, 0.030242922642066565
11, 6, 0.011890926457343857
11, 7, 0.00484745242649726
11, 8, 0.0020886510505584302
11, 9, 0.0007401748267276057
11, 10, 0.0003170247509137962
5, 1, 0.6858583078494533
5, 2, 0.30196259114109525
5, 3, 0.16193530068555262
5, 4, 0.06144991600899284
3, 1, 0.3126316420424455
3, 2, 0.13239922816540375
10, 1, 0.7390414740232302
10, 2, 0.35380393151284123
10, 3, 0.19038849870692778
10, 4, 0.07423319330518552
10, 5, 0.03253685343328728
10, 6, 0.012880463436479722
10, 7, 0.0055165630310959595
10, 8, 0.002388702137972792
10, 9, 0.0008367116738886293
18, 1, 0.36134654699024177
18, 2, 0.17666861958467056
18, 3, 0.09662827245640387
18, 4, 0.03608190997687819
18, 5, 0.015844057040082384
18, 6, 0.006770871563838615
18, 7, 0.0031002457703118817
18, 8, 0.0014572156393719185
18, 9, 0.0005076592009127787
18, 10, 0.00023255802970145308
2, 1, 0.3116727647094614
2, 1, 0.36865245960826215
2, 1, 0.6220416496933465
7, 1, 0.37187455041898393
7, 2, 0.1661279396727648
7, 3, 0.08784601876040095
7, 4, 0.03704790310484031
7, 5, 0.016320230330884995
7, 6, 0.007646202819690059
2, 1, 0.419057069538768
20, 1, 0.4413616658159921
20, 2, 0.19227242466766642
20, 3, 0.10589151783205197
20, 4, 0.04368595609184437
20, 5, 0.02012379264180418
20, 6, 0.009196035945023547
20, 7, 0.004238772037152348
20, 8, 0.0018557788459395716
20, 9, 0.000641994102350708
20, 10, 0.0002541424283726237
14, 1, 0.657943761272351
14, 2, 0.2809293756751404
14, 3, 0.14109106681022793
14, 4, 0.05028133514745528
14, 5, 0.02074698501306233
14, 6, 0.008633072323681643
14, 7, 0.0039321728020430815
14, 8, 0.0017825775870371856
14, 9, 0.0005688438627245448
14, 10, 0.00026896844994649317
2, 1, 0.6639853475241031
13, 1, 0.3867957939617678
13, 2, 0.17483636071821487
13, 3, 0.09795964584348517
13, 4, 0.041642896963379854
13, 5, 0.017448622471291322
13, 6, 0.008243304235434309
13, 7, 0.0038537456509970263
13, 8, 0.0016491426405450694
13, 9, 0.0006198308346149264
13, 10, 0.0002517870989484261
2, 1, 0.29903314686405774
6, 1, 0.34042830732007673
6, 2, 0.16642986908800053
6, 3, 0.08664739551493854
6, 4, 0.03340524011156723
6, 5, 0.015201645699511128
10, 1, 0.656040267674144
10, 2, 0.2926562892485881
10, 3, 0.16119434872144903
10, 4, 0.06715603799294356
10, 5, 0.03267274154007722
10, 6, 0.014398447613518058
10, 7, 0.00668845334814849
10, 8, 0.002847797965672274
10, 9, 0.0010538062286168518
7, 1, 0.4960026343105339
7, 2, 0.23665528853883835
7, 3, 0.12795593535217284
